Date,HDFCBANK.NS,ITC.NS,RELIANCE.NS,SUNPHARMA.NS,TCS.NS
2020-05-29,0.006747896334646259,0.03453978992061508,-0.005346203402073458,0.032466430745469226,-0.0160692803535186
2020-06-01,0.03713105208063167,0.01608466332884229,0.03749494219398294,-0.01883736569261168,0.03629427176142475
2020-06-02,0.013426403770782686,-0.016591744786554206,0.010045657193329671,0.016409606577234268,0.0009286602886959341
2020-06-03,0.021006623508998998,-0.0027919933785038507,0.003867114175343565,0.006426014948827059,0.0024464508092673343
2020-06-04,-0.020307567251375145,0.01738715118093797,0.024445007466292832,0.03852190371228785,0.021945663293507764
2020-06-05,0.031107295374028128,-0.0007495932065631188,0.001201869842769718,-0.00121328982752602,-0.020919895262619174
2020-06-08,-0.017030834362034765,-0.011819653130749664,-0.0077431890568768315,-0.010678976772030647,0.011408025242640493
2020-06-09,-0.028556360377229386,0.004291301193444819,-0.020826988708969454,0.02374449434059217,0.00014475532218411494
2020-06-10,0.004597941300713958,0.0027670000971550496,0.022514136371279605,-0.0032003240000611937,0.017556692880003964
2020-06-11,-0.02372018331286688,-0.02440996547377867,-0.022156364921074617,-0.05243795232253551,-0.01968263133706026
2020-06-12,0.014503061955089089,-0.0018035858077908799,0.032691282223534665,0.013525901902438513,-0.013707855952768135
2020-06-15,-0.03405075264198917,-0.0351649764339926,0.0160772790268995,0.011802470844305246,-0.00471821541998146
2020-06-16,0.041804945467774746,-0.011821750042103379,0.0019491365001773064,-0.004952549943878414,0.007802376286554422
2020-06-17,-0.011321984381434351,-0.020754374250834845,-0.0014538291148143581,0.0046437331217980046,0.0009771887324623153
2020-06-18,0.040721928684130215,0.029365873701552508,0.024792932358241856,-0.0028869650053666516,-0.004748161779644661
2020-06-19,0.013052237667846862,-0.013759694297951496,0.06062821316375634,0.007919135675335181,0.003184264961010659
2020-06-22,-0.004461362835537302,0.005148194847234071,-0.007559316829441715,0.010394340566777667,-0.008176829191061613
2020-06-23,0.013085318089494714,0.004584165108144968,-0.014566062287227122,0.014592928049032991,0.0036178437372133446
2020-06-24,-0.009446825580580095,0.031773973771710824,0.004030389431325406,-0.03259662831054599,0.003384407775516994
2020-06-25,-0.00363849250891465,0.052048809225439106,-0.0057752332651883655,0.0066868599316394495,-0.012862624076037669
2020-06-26,0.026569764453943472,-0.0347380142209211,0.013730332438043166,-0.0159159428822922,0.049708432106108535
2020-06-29,0.01838275633703386,0.010447131117570672,-0.01067888982963083,0.004262183667579628,-0.008150753193263497
2020-06-30,-0.009524454007224166,-0.013268881273307881,-0.011116886948301442,-0.018954445782217572,-0.009321765790531381
2020-07-01,0.017438686095769505,0.04150997741923263,0.019467707907042928,-0.010200989536476471,0.004743521473795721
2020-07-02,0.004415813460452522,0.014434836280795948,0.017068889203065683,0.010306771472355985,0.030643558603869955
2020-07-03,-0.014283713817704866,0.008224415775197967,0.015529104098537867,0.008106522213651162,0.019510208230554372
2020-07-06,0.026690417657325778,0.01208485799526662,0.035116450965663216,0.0070007771638963484,0.0284814197134312
2020-07-07,0.0019473402390265333,-0.028170827400946404,-0.015427840532787658,-0.0019803695724825905,0.0029562709111474877
2020-07-08,0.00469414198575582,0.01049801218818248,-0.0140554027331156,0.006758541115807755,-0.022724194560293964
2020-07-09,0.013063292638535867,-0.0043395361935732995,0.014493965410169741,-0.001140480126694552,-0.006579058452581093
2020-07-10,-0.017802803012118684,-0.0056438655199475595,0.029065101765699014,0.024492699781855386,0.008132665028211417
2020-07-13,-0.022743155035414284,0.016331002469984146,0.02987336965381615,0.011674789399886231,-0.001058005233125292
2020-07-14,-0.020009148760758298,-0.008387428180350149,-0.00934590438124978,-0.015325975453530212,-0.021881817180105862
2020-07-15,-0.00539781842952876,0.014191902498829111,-0.03882439229313361,0.006077816477627452,0.0281236216023962
2020-07-16,0.008886179226863087,-0.024711463820183587,-0.00032534434138383904,0.009248158975902693,0.0026209578787177506
2020-07-17,0.03322815086001328,0.0010310784213198242,0.036381244724293986,0.007774322383629007,-0.015330971433776529
2020-07-20,0.031013294864806907,-0.006981398993436016,0.004280115448714806,-0.04011065314529278,0.0032435808033770388
2020-07-21,0.004842394262708348,-0.0023377532219002704,0.02654691640695159,-0.013631207597724557,0.007737816169046129
2020-07-22,-0.010773367979107275,0.02212021014592901,0.01632525239766241,-0.006200432239840937,-0.015444438110833814
2020-07-23,0.0035892117567859006,0.020894410108222128,0.026492171652549776,0.0035778904406238215,-0.009055377108058541
2020-07-24,-0.010046778121318873,-0.005495915559683297,0.04203801828569236,0.019967392199682722,-0.006376043220510971
2020-07-27,-0.03602677003431316,-0.016162004441271458,0.0046719476667747475,-0.02101836480127364,0.02263965964377787
2020-07-28,0.006601741743403738,-0.0051045512564056395,0.009921873085955333,0.014821209473031631,0.045595643915916494
2020-07-29,-0.020500605223607186,0.006630988539232683,-0.037928459958952394,0.021321094601580055,-0.014697735718729687
2020-07-30,-0.013189929446882093,-0.01717779797546767,0.0058019424340014026,0.03380351850718878,0.0015147807185185236
2020-07-31,-0.017135518923888638,0.004129047430709244,-0.01999610081859278,0.041766691174466485,0.000833019980690993
2020-08-03,-0.030275618485577187,-0.008015462436537533,-0.028509586210820836,-0.023405067898920502,-0.012016557255991859
2020-08-04,0.03880794555870444,0.005436818187801875,0.06810976982610627,0.01821961579984927,-0.001975813930960236
2020-08-05,-0.013628621583821348,-0.004398862174796418,-0.01129293006467304,-0.00018919347390073348,0.004346628554524916
2020-08-06,0.012716208508522009,0.013139425641373853,0.0035911544486982266,0.006408529211699113,0.021281103910443203
2020-08-07,0.0030222372352746826,0.003576879824255089,0.0057702520686245835,-0.011907340579205927,-0.005539300866012249
2020-08-10,0.006493367690786175,0.014180935193335934,-0.012470039188811777,0.03346745888705237,-0.005482417725078543
2020-08-11,0.01511385591800337,0.020901506153844323,0.006559115211485093,-0.005162017691102778,-0.001271298499481359
2020-08-12,-0.0027696460682790068,0.00564760260648757,-0.002909852258586342,-0.016585878968907623,-0.009940168671186266
2020-08-13,-0.004381073026059491,-0.01355866262869397,-0.0026119358385864916,-0.021559380686621218,-0.0012854099905504493
2020-08-14,-0.0235023497284479,-0.025387867105139565,-0.0038953155561222115,0.020054853061533498,-0.005470640330820111
2020-08-17,-0.001644728160606216,0.011894367311606114,-0.01067751336861312,-0.00566193571547562,0.005004973003226509
2020-08-18,0.022736278005806732,-0.001006683389537311,0.012922144682760024,-0.004457914864321144,0.0072291598438669604
2020-08-19,0.009514573278895558,-0.0005039058321994195,0.006117462226177692,0.0007616354898715296,-0.005810071232848016
2020-08-20,-0.0071508739069946455,-0.013443381009427479,-0.016317835649526068,-0.005917596451194571,-0.001663217271734019
2020-08-21,0.024853764544433558,0.00509424259135967,-0.007274605470138205,0.019059002431283598,-0.0018882294016789778
2020-08-24,0.028512491440373686,-0.000508202388974414,0.006654449657943957,0.0020641737749155027,-0.00022229063114515978
2020-08-25,0.002369255721892979,-0.0066309885392326845,-0.006534350256709233,-0.015776568391154308,-0.0024275599517601587
2020-08-26,-0.0011169694863204093,-0.0023056935246363506,0.02616631133554884,9.534039434717188e-05,0.004826473700062582
2020-08-27,-0.00569368677707849,-0.003597005121079097,-0.012571083973128066,0.013429124745059112,-0.002265811442070784
2020-08-28,0.00215591885890063,0.006670021089337287,0.0026261503542658925,0.04320547785987455,-0.00439047191951483
2020-08-31,0.0012104488795842473,-0.023019176119238535,-0.01689405578296585,-0.0660092046037407,0.008319136819551877
2020-09-01,0.010209101431224017,-0.004720843123507063,0.0031430724850903934,0.0023038049607434336,-0.004840811443505399
2020-09-02,0.0060580533481941826,0.006028105243688028,0.01942912287800164,-0.013417893780054391,0.008334292239908168
2020-09-03,-0.002869768478177219,0.0013056506297776135,-0.007593782584558934,0.017246181676221245,0.015050792526572796
2020-09-04,-0.010310236084859741,-0.025906714931315765,-0.016637854112435867,-0.021238387571130782,-0.0046640359113068715
2020-09-07,-0.007893075036522191,0.012772855772830473,0.0025961585706810097,0.001559827723935728,0.016573820651363567
2020-09-08,0.0017542852590310973,-0.0050365243067629455,0.011671477926386765,-0.022362134881529206,0.00904767678866171
2020-09-09,-0.014441475868241276,-0.023391292663711632,0.025420504050543243,0.014636164738385428,-0.008789960186531819
2020-09-10,-0.0054409556400753295,0.005966855574598104,0.06824461142364742,-0.0026539728150760267,0.0015024528088552602
2020-09-11,-0.010972013577513677,-0.005151125492154995,0.002481708046334497,-0.004736200841618667,0.01825690052007254
2020-09-14,-0.01937725316686152,-0.003266920438568102,-0.007442133116951953,-0.01947447330043075,0.04822616221374958
2020-09-15,0.011792806666581024,-0.008489712144574035,0.007054132370304575,0.021154380907159404,0.0
2020-09-16,0.021394844515006162,-0.006345971250106182,0.0024550685182251133,0.02361329780317194,0.004645133039115384
2020-09-17,-0.009231936691670183,-0.011412580256312366,-0.011160849039356258,-0.012615496199290954,-0.016942285389380154
2020-09-18,-0.024570290361972762,0.002795735809789531,0.003018711112399828,0.021925807983924947,-0.004500570153682587
2020-09-21,-0.007595204426021368,-0.018881980121796184,-0.021857498494501856,-0.038368983213602346,0.0062664709719634625
2020-09-22,-0.013335369054649595,-0.00885857162138367,-0.02001407763275946,0.010271785509321424,0.023115256615750125
2020-09-23,0.01137978360627132,-0.009806573818336705,0.008847509630527682,-0.011761873845297689,-0.022243554291808475
2020-09-24,-0.016220487476334502,-0.035102001162503414,-0.022485023512353413,-0.03459429255608235,-0.05635170971413738
2020-09-25,0.013112217148626246,0.024904967553312715,0.009354597841544084,0.00789358796805815,0.037883602265452634
2020-09-28,0.009722765748590809,0.014824108951460283,0.006586793937828786,0.04091608958068998,0.001650333803803085
2020-09-29,0.007889605962780398,-0.02276152815985405,0.012911080678607167,-0.007773739293550889,0.02527265396472923
2020-09-30,0.014992153707729244,0.013485761836816748,-0.004777317070558112,-0.01132536426247031,0.0015657762972189314
2020-10-01,0.02594452098192124,-0.004962607504504407,-0.004081145396535714,0.012806018694221112,0.012421077660595109
2020-10-05,0.006662855343783267,-0.009409195058727149,-0.005881719947217214,0.03145901389616043,0.06977068543083445
2020-10-06,0.026347079838539983,0.003833280023869666,-0.0008366472960658936,-0.0039265659895690655,0.0031364869228027205
2020-10-07,0.015739469456196125,-0.002357160707080922,0.02110718215996577,-0.0180098354832737,0.00794462467011102
2020-10-08,0.025107007134940046,-0.013961433461452484,-0.008117073565847475,0.023846124888126374,0.03227729258479396
2020-10-09,0.03443137893999091,0.004179188131828069,-0.002593489628140007,-0.021601519376475514,-0.004522151481372908
2020-10-12,-0.01626388661101478,0.02558585218907164,0.0016105417376915772,0.00194779010569986,0.0060427946791169985
2020-10-13,-0.01260336829913973,-0.011976184664809484,0.019324453197173855,-0.021140365311683552,-0.001219849298643294
2020-10-14,0.01083027420182231,-0.013907509250110849,0.002977041173715093,-0.0018897492812907607,-0.0017600615644955346
2020-10-15,-0.03549678017936905,-0.016524516578531868,-0.03605204314771868,-0.023981066686846186,-0.024865313415529264
2020-10-16,0.02541722476354662,0.003930743623050397,-0.014011092319674845,-0.006958611407267261,0.008248620891056109
2020-10-19,0.003495992995644706,0.01527191930665228,0.00018385585457092644,-0.006697440834822472,-0.018905170512665614
2020-10-20,0.01680761144967066,-0.004766070732490454,-0.009371943285870788,0.005567044140590147,0.0100725281849593
2020-10-21,0.018416777387314374,0.0011934313161587385,-0.014624723146069094,0.007884959435742186,-0.023494194032220354
2020-10-22,-0.010806466310638582,0.00535402173880452,-0.00834221807667114,-0.009531330852916325,-0.0015894207549344039
2020-10-23,0.002024985079716404,0.012967898999849497,0.0028910608681935518,-0.0021647644383387594,0.005841660295517961
2020-10-26,-0.020354706477793263,-0.01296789899984941,-0.04054006234053463,-0.02085571194098625,0.0005208910423004778
2020-10-27,0.018167407690359245,-0.008041657038230867,0.002657748849610999,-0.008572100662100552,-0.021831039067558403
2020-10-28,-0.019241763307858845,-0.010219459355587466,-0.011394315236156392,-0.015099072095696683,-0.003027195751874256
2020-10-29,-0.01869213501746738,-0.010019862054906221,0.00765169510942042,-0.015330412863467676,0.00397716092769306
2020-10-30,-0.0030790031487053044,0.00850803924311425,0.013524990601777177,0.02038908654390053,0.012157088457297573
2020-11-02,0.026431448291935045,0.009036185209671827,-0.09011798236577316,0.007806005567985262,-0.022868829526456847
2020-11-03,0.026552355695688326,0.019891026753597073,-0.01451267541450039,0.03393007576469862,0.01107280449053216
2020-11-04,0.007543840195741183,-0.0017653500150717726,0.03337535667024608,0.03847989029887938,0.007395305896417643
2020-11-05,0.009340669018374739,0.028735123190838884,0.02161301815196004,0.015435507162349118,0.012193992911009068
2020-11-06,0.02984494326790554,-0.004588489448226746,0.03722680912894186,-0.006557843582349583,0.008066015630014843
2020-11-09,0.024848437697755923,-0.006632987086132551,0.010564163769782328,0.0019619957306656736,0.007048229070418143
2020-11-10,0.03884611426738997,0.03161299967457379,0.016371832235733144,-0.03846425031578861,-0.028646792927862406
2020-11-11,-0.0026584556987693467,0.038228112023797174,-0.04280677572215834,0.03039496185251061,0.014314489130206574
2020-11-12,-0.013216934673716832,0.014465874364858735,-0.008649392517053154,0.00630355834763938,-0.006251160033163274
2020-11-13,-0.009448929237344264,-0.004798679346247856,0.008248681033959652,-0.0015721525598134825,-0.005330708937339213
2020-11-14,0.007989740121614707,0.007985117997740107,0.002951077710446505,0.010856427268135089,0.005068236685135647
2020-11-17,0.027898195800981945,-0.00664982921272393,-0.004530172826435985,0.008523862457825744,-0.0016112996995186367
2020-11-18,0.00017742565281962905,-0.01777094352004115,-0.0030397879362632978,-0.010471335755053506,-0.014888647512177736
2020-11-19,-0.0246864069130528,0.020702337162868668,-0.007095323185218557,-0.0110746678659228,0.003894414501566316
2020-11-20,0.021095264097634497,0.02002181048452404,-0.03804059657270036,-0.00811412986870557,0.00881624589785818
2020-11-23,-0.006468527437487418,-0.0044439937474229484,0.026597530010270827,0.018896286688747096,0.023773125248076406
2020-11-24,0.0307847206225544,0.024328340585131846,0.0068204203582617005,0.014134024834587573,-0.0008080584576880371
2020-11-25,-0.02492205183734853,-0.008731397646396275,-0.008308158863375024,-0.027185432516954298,-0.0076521260937321735
2020-11-26,0.01685871412298168,0.0048886030556138296,0.002461376274976375,0.010806645741256836,0.00711922171420204
2020-11-27,0.009904293258967906,-0.005920934107100998,-0.011745509207850493,-9.772093558868571e-05,-0.015166123952396143
2020-12-01,-0.005253809109201718,0.003865477124821102,0.012922665110641105,0.052723939623177826,0.017442323860055727
2020-12-02,-0.018555203455536434,0.007941632978481055,0.0016611951745442474,0.009778704083200107,0.008308871456303449
2020-12-03,-0.021371833256825866,0.001275112524308496,0.00300843151106391,0.00658806175541677,-0.014691715235525291
2020-12-04,0.006080806101270812,0.010142050557753026,-0.008847399919460142,0.03723655093968684,0.006658138635300181
2020-12-07,-0.009681630367390117,0.024668014515245664,0.00586436994176699,0.023017658123138628,0.0037143392802434327
2020-12-08,0.002947270942475469,-0.0034517437845334484,0.017991646564879036,-0.023632811418228428,0.021536342258882204
2020-12-09,0.022203001378661442,0.014466392679184545,0.01651494867304893,0.0014934490064133716,0.004814561813871772
2020-12-10,-0.015288290618838983,0.034923446550363516,-0.009891207915125573,-0.007666567023187426,-0.00947263521344805
2020-12-11,-0.0022031810150927402,0.016783520464690397,-0.0005979908448180717,0.00511772064269376,-0.00025142240330262844
2020-12-14,-0.007731502367882796,-0.0018509573894089784,-0.007255360050735065,0.014244184161739028,0.005052628789519966
2020-12-15,0.013859648125045306,-0.010944348740314658,-0.008548409467006616,-0.008014896407572122,-0.013005482873122772
2020-12-16,0.013847446469116722,0.0021050810457107286,0.0011136626106179085,0.008621769365367708,0.018885762626968
2020-12-17,0.021806335542021476,-0.004449107307216003,0.004568293396869325,-0.009146718105518599,0.008492010630400764
2020-12-18,-0.02134568401993477,0.006782740041498292,0.0029919464606888114,0.006368232717341562,0.008001357204734098
2020-12-21,-0.02780344764320558,-0.05535016215358126,-0.026379841001434586,-0.03982628678668844,-0.014381342673812324
2020-12-22,0.0003277458317359705,0.002214996838402107,-0.0015478236651296602,0.028105487170352345,0.018392764346697236
2020-12-23,0.0018553558701942135,0.021160935291602203,0.0036850748384975826,0.011024774606474769,0.01254078054912072
2020-12-24,0.015472279812359083,0.0040830466980657535,0.02554734907373875,0.027210999873336812,0.00020611004013394938
2020-12-28,0.011210235930940879,0.0043051520460273066,0.0045779263325211195,-0.005945482339137794,0.0068678575884574536
2020-12-29,0.010105677592891764,0.00973789181347189,-0.006636014663517424,0.006199282845249754,0.00037555657362913164
2020-12-30,0.0037066480157683978,-0.0018928156491569011,0.0027347568305303278,-0.01123785496589392,-0.007260439809174182
2020-12-31,0.0026492311070882976,-0.010234558145371357,-0.005124567544681463,0.014196642751014957,-0.016130071861335544
2021-01-01,-0.007863467469424202,0.022940735974183397,0.001107591066458267,0.006562328352730861,0.022622607646801064
2021-01-04,-0.006370898614818794,-0.0021065590856136174,0.001684074760691832,0.013576343253963327,0.03727136995627749
